0.393,-1.1408,5.0442
0.35955,-1.0228,5.0504
0.32441,-0.90458,5.0567
0.28759,-0.78631,5.063
0.24912,-0.66805,5.0693
0.209,-0.54989,5.0756
0.16728,-0.43192,5.0819
0.12398,-0.31423,5.0882
0.079122,-0.1969,5.0945
0.032747,-0.080036,5.1008
-0.015114,0.036287,5.1071
-0.064426,0.15198,5.1133
-0.11515,0.26695,5.1196
-0.16725,0.38111,5.1259
-0.22068,0.49439,5.1322
-0.27539,0.60669,5.1385
-0.33135,0.71794,5.1448
-0.3885,0.82805,5.1511
-0.44681,0.93694,5.1574
-0.5062,1.0445,5.1637
-0.56665,1.1508,5.1699
-0.62808,1.2555,5.1762
-0.69045,1.3588,5.1825
-0.7537,1.4604,5.1888
-0.81776,1.5604,5.1951
-0.88259,1.6587,5.2014
-0.94813,1.7551,5.2077
-1.0143,1.8497,5.214
-1.081,1.9423,5.2203
-1.1483,2.033,5.2266
-1.216,2.1216,5.2328
-1.2841,2.208,5.2391
-1.3525,2.2923,5.2454
-1.4211,2.3744,5.2517
-1.4899,2.4542,5.258
-1.5589,2.5317,5.2643
-1.6278,2.6069,5.2706
-1.6967,2.6796,5.2769
-1.7655,2.7498,5.2832
-1.8342,2.8176,5.2894
-1.9025,2.8828,5.2957
-1.9706,2.9455,5.302
-2.0383,3.0055,5.3083
-2.1054,3.0629,5.3146
-2.1721,3.1177,5.3209
-2.2381,3.1698,5.3272
-2.3035,3.2191,5.3335
-2.368,3.2658,5.3398
-2.4318,3.3097,5.3461
-2.4946,3.3508,5.3523
-2.5564,3.3892,5.3586
-2.6172,3.4248,5.3649
-2.6769,3.4576,5.3712
-2.7354,3.4876,5.3775
-2.7926,3.5148,5.3838
-2.8485,3.5392,5.3901
-2.903,3.5608,5.3964
-2.956,3.5796,5.4027
-3.0075,3.5957,5.4089
-3.0574,3.6089,5.4152
-3.1056,3.6194,5.4215
-3.1521,3.6272,5.4278
-3.1968,3.6323,5.4341
-3.2396,3.6346,5.4404
-3.2806,3.6342,5.4467
-3.3195,3.6312,5.453
-3.3565,3.6256,5.4593
-3.3914,3.6174,5.4656
-3.4241,3.6066,5.4718
-3.4547,3.5932,5.4781
-3.483,3.5774,5.4844
-3.509,3.559,5.4907
-3.5327,3.5383,5.497
-3.5541,3.5152,5.5033
-3.573,3.4897,5.5096
-3.5895,3.462,5.5159
-3.6035,3.432,5.5222
-3.6149,3.3998,5.5284
-3.6238,3.3654,5.5347
-3.6301,3.329,5.541
-3.6337,3.2905,5.5473
-3.6348,3.2501,5.5536
-3.6331,3.2077,5.5599
-3.6287,3.1634,5.5662
